Id,result
0,0.07428564026677233
1,0.06246366375093627
2,0.021273799916152497
3,0.05382369727751711
4,0.023758287779963923
5,0.0847699861806248
6,0.10552759272692536
7,0.033728003020543545
8,0.0601732774191348
9,0.1527021269552824
10,0.04414110830975855
11,0.0487153290623537
12,0.14044887823517194
13,0.07733046470928269
14,0.1355071167681762
15,0.025419048162365836
16,0.05174737249080831
17,0.03511359488203602
18,0.012485804028947946
19,0.10549024839987979
20,0.04908287391850062
21,0.043583210967178196
22,0.13365095712835273
23,0.04205781269028683
24,0.4933579288641643
25,0.08912922166066287
26,0.012908418324210412
27,0.06519411675005313
28,0.02795978155760711
29,0.13086008276608493
30,0.06922739367024233
31,0.220272276687698
32,0.0629211161265499
33,0.01065835404401387
34,0.03165805993983784
35,0.03155060496292275
36,0.21562362424631193
37,0.08704225219727156
38,0.04589849265109192
39,0.055357903524143263
40,0.35097345586422113
41,0.0645382402138218
42,0.04567761076906367
43,0.09801903045701697
44,0.03169371921694945
45,0.15584174209780094
46,0.09059384442497886
47,0.0418534810852109
48,0.03973139686074963
49,0.12146498551168519
50,0.02665364011614687
51,0.03414773325533686
52,0.04350359314372236
53,0.05014350958378062
54,0.08494192934996808
55,0.08467462475805305
56,0.23182996351779905
57,0.026129147743420778
58,0.04115406698961041
59,0.10156830201557546
60,0.023489774804086795
61,0.1294428172423593
62,0.011936020818322455
63,0.03994857183179219
64,0.03032752568914047
65,0.03719818619338623
66,0.05577256900539055
67,0.10818074758918718
68,0.011773748328791352
69,0.020612452476228706
70,0.029953886699591488
71,0.08557150122616099
72,0.05886414110636305
73,0.10374721637385799
74,0.06056172831870876
75,0.09106644156719425
76,0.035188135259202634
77,0.03441192849837127
78,0.012086688948439324
79,0.04178899725434486
80,0.09533515063043534
81,0.045305447826765106
82,0.024837214364034528
83,0.020060730501413788
84,0.011642103415390445
85,0.3259539745182593
86,0.059833925550793594
87,0.011121466491474715
88,0.10494163783165655
89,0.025504491333952155
90,0.03266468481184492
91,0.10564565696800905
92,0.04555315392159738
93,0.027381116936535634
94,0.026526203479573816
95,0.09770081019214859
96,0.09367952782338558
97,0.026652421609302836
98,0.04206766688236594
99,0.04660025984262335
100,0.1126184821980431
101,0.05511664030800814
102,0.023586480673196766
103,0.03221700644874685
104,0.03971472704577327
105,0.04468971122839866
106,0.1728863036701751
107,0.08230965172418567
108,0.029711571452055604
109,0.06852708913740882
110,0.04329498272254304
111,0.058047953897887174
112,0.09444784176522389
113,0.0367225979587367
114,0.04789504124097532
115,0.13832714273509228
116,0.07407143636833208
117,0.05367283636087067
118,0.015720659935379477
119,0.0999175921314042
120,0.1274098679585282
121,0.03209224618253901
122,0.07288880553755282
123,0.11160528765924665
124,0.09217528119446443
125,0.02875376086399045
126,0.09911123869009549
127,0.06818635785690143
128,0.011013622468956805
129,0.189161218198217
130,0.016501600748963067
131,0.060387338566579477
132,0.2172852044959444
133,0.017933801729322917
134,0.0747474765635947
135,0.07464412971859238
136,0.025437948756772345
137,0.018834474787402834
138,0.012019787505805435
139,0.029767451309767833
140,0.05465979353372531
141,0.03188496030406231
142,0.06267653781633196
143,0.03670759103457204
144,0.06204595327099043
145,0.0258907151916573
146,0.0406089182876095
147,0.013965009085953765
148,0.13466795766187845
149,0.04586324158300989
150,0.031464887996830004
151,0.07787632599606141
152,0.021569449964049043
153,0.28254188370880784
154,0.4565163916869019
155,0.022334552975819932
156,0.061427789010810044
157,0.06376169024852398
158,0.0390923362501855
159,0.16470305005773106
160,0.024725732936163994
161,0.03845731117653515
162,0.01812001969494849
163,0.048217357218815676
164,0.05165766297911913
165,0.05525977622187005
166,0.05577442290146573
167,0.4815944846287193
168,0.16613792505330147
169,0.1908407691283536
170,0.05302627101623513
171,0.09851917610613546
172,0.2102096438890397
173,0.08582955354791152
174,0.029093213412435915
175,0.029646269236190195
176,0.2733848303009499
177,0.04557770352286922
178,0.10271292493049397
179,0.08150724604294501
180,0.06761272062699135
181,0.04956458409678799
182,0.06789480563539975
183,0.04203233215771494
184,0.06479740204626543
185,0.036858796343971524
186,0.1132480300187916
187,0.03491896373526816
188,0.03255897139766877
189,0.10712413430922312
190,0.021891047897228677
191,0.09715051454117488
192,0.08414575869600156
193,0.11670009707735415
194,0.05019166980449876
195,0.039531002373402936
196,0.041705802360658614
197,0.01985378773260302
198,0.025070156000440273
199,0.08415067808686062
200,0.07024898311281864
201,0.07982060329300836
202,0.16906774637294114
203,0.054852623674667575
204,0.017686067979409578
205,0.058534413564739846
206,0.033995246333012444
207,0.02301516584160519
208,0.09765290814675016
209,0.06984685826723948
210,0.08348203297156036
211,0.03889836656703334
212,0.1244442607616511
213,0.08526391402864268
214,0.024842942089579823
215,0.02030739986505928
216,0.0669855885249785
217,0.07795366163646139
218,0.122212555133117
219,0.13604541819760094
220,0.03979312068336102
221,0.16806089381898903
222,0.02390687782786973
223,0.05555494761622376
224,0.04138367486543662
225,0.10373099232602342
226,0.13751828887969827
227,0.12939680852288085
228,0.09701898848449442
229,0.017053935027183772
230,0.04783233630033941
231,0.0759808612623276
232,0.049552591277871275
233,0.05139757714652441
234,0.030302877711432377
235,0.17276843688774715
236,0.05016800132450446
237,0.11762317166527078
238,0.04023981204433207
239,0.03275895917234903
240,0.1629870162371001
241,0.039335242068353364
242,0.032566657116910536
243,0.033063422461551806
244,0.04290438025086139
245,0.029010176137525916
246,0.12171045225136934
247,0.03931675721874547
248,0.049751501037743825
249,0.11276415965437399
250,0.051207725848675736
251,0.013509003540211412
252,0.039607999751006935
253,0.010289413879108965
254,0.04230970226960075
255,0.061789529370568294
256,0.04780866234777123
257,0.03835421330233699
258,0.04574740757556983
259,0.07052630502773954
260,0.03150333431500075
261,0.07383100195102081
262,0.06885782619810182
263,0.07227806478505056
264,0.10068959958687046
265,0.02798367679391943
266,0.07946170125467748
267,0.01324631302597318
268,0.04654237413012463
269,0.048340400666668455
270,0.07933964504192466
271,0.031682669776656326
272,0.07070784129522546
273,0.09716867430217421
274,0.1469372842799716
275,0.010596518387734882
276,0.12227116410495036
277,0.009247843911453228
278,0.05383176122069089
279,0.11329615569437597
280,0.009129260458613528
281,0.033792017630218656
282,0.07361891252620459
283,0.022298520589439583
284,0.016042690703168383
285,0.16390391475874003
286,0.039479677162137405
287,0.03637662284434827
288,0.08049805166373278
289,0.016114046767881654
290,0.05025937064847795
291,0.045427206016133474
292,0.01457116285817793
293,0.1688441801771907
